WaterBodyID,WaterBodyType,WaterBodyTypeName,Latitude,Longitude,Temperature_C,Salinity_PSU,pH,DissolvedOxygen_mgL,Turbidity_NTU,Chlorophyll_μgL,Problem
SEA-CB-6819,CB,珊瑚礁海域,18.874553173326717,110.35309640886788,26.5,29.7,8.13,5.7,3.2,0.76,轻微珊瑚应激
SEA-AF-6820,AF,人工渔场/养殖区,22.965663607148556,114.90377646800381,23.9,33.2,7.87,5.1,33.7,19.22,藻类过度生长
SEA-CM-6821,CM,海草/海藻床,38.005491914309104,117.73034516751726,19.3,34.5,8.45,7.2,10.7,10.48,碱化趋势
SEA-EM-6822,EM,河口混合区,30.748483745962215,121.44362611487634,22.4,11.3,7.15,7.2,72.1,9.48,泥沙淤积严重
SEA-CB-6823,CB,珊瑚礁海域,19.63567295158304,115.56948700979359,31.2,33.1,8.81,6.5,2.3,0.41,高温胁迫
SEA-EM-6824,EM,河口混合区,30.320230473241114,121.15668868200848,21.5,12.5,8.55,5.0,37.4,9.51,碱化趋势
SEA-EM-6825,EM,河口混合区,30.350895313673696,121.99827225647839,20.6,22.1,7.94,7.1,62.3,19.1,泥沙淤积严重
SEA-OS-6826,OS,开阔大洋,28.496284839905286,123.23138152546392,15.5,35.4,8.85,4.4,0.9,0.44,碱化趋势
SEA-EM-6827,EM,河口混合区,30.286612667555623,120.85267385074191,21.8,18.5,7.66,5.8,77.4,9.24,泥沙淤积严重
SEA-CB-6828,CB,珊瑚礁海域,19.551263521879644,111.32543968247319,31.2,31.5,8.5,5.7,1.0,0.69,高温胁迫
SEA-EM-6829,EM,河口混合区,31.386391438374563,120.35722044744864,20.5,20.9,7.39,4.4,36.9,11.92,酸化趋势
SEA-CM-6830,CM,海草/海藻床,39.32050236566798,118.36762438568057,23.4,34.1,8.63,7.2,14.2,2.93,营养不足
SEA-EM-6831,EM,河口混合区,30.91595175514312,121.65149970104281,15.2,20.3,7.92,10.7,70.1,4.49,泥沙淤积严重
SEA-OS-6832,OS,开阔大洋,28.953797555829794,124.05630628451718,14.1,38.7,8.26,6.8,1.5,0.15,初级生产力不足
SEA-OS-6833,OS,开阔大洋,27.027585046814234,123.30314658670497,20.0,34.3,8.97,7.0,0.9,0.15,初级生产力不足
SEA-CM-6834,CM,海草/海藻床,38.456319349493455,119.18585726962966,24.1,33.9,7.63,8.2,13.9,7.82,酸化趋势
SEA-CM-6835,CM,海草/海藻床,38.72789103450614,118.11995708547285,24.7,28.0,7.88,7.7,14.8,8.01,底栖生物多样性降低
SEA-EM-6836,EM,河口混合区,31.795082422827395,121.81658324465528,25.1,26.8,7.33,8.0,28.2,27.92,富营养化
SEA-AF-6837,AF,人工渔场/养殖区,23.10120937465343,113.60920989164323,21.4,29.8,7.93,2.9,11.2,7.36,鱼类缺氧危机
SEA-CB-6838,CB,珊瑚礁海域,16.065554115485057,114.26838262178637,35.0,34.5,7.57,5.3,1.9,0.36,珊瑚白化风险
SEA-AF-6839,AF,人工渔场/养殖区,22.053684893799208,114.8178127877927,17.8,29.1,7.42,4.7,15.8,23.91,鱼类缺氧危机
SEA-CM-6840,CM,海草/海藻床,39.23586462765803,118.85892974448234,27.2,26.9,8.1,7.4,7.0,2.48,热浪影响
SEA-EM-6841,EM,河口混合区,31.666507329890976,121.27931474641456,20.4,19.1,7.11,5.0,24.7,17.02,富营养化
SEA-CB-6842,CB,珊瑚礁海域,17.712012258649448,112.88509412414065,27.1,33.0,7.24,5.4,2.3,0.43,珊瑚白化风险
SEA-AF-6843,AF,人工渔场/养殖区,21.94994405531182,115.4449897523043,23.9,26.1,8.43,4.6,45.9,0.93,鱼类缺氧危机
SEA-CB-6844,CB,珊瑚礁海域,17.89154965001127,112.48254119140367,29.4,32.9,8.13,4.9,1.4,0.49,珊瑚生长缓慢
SEA-CM-6845,CM,海草/海藻床,38.15777773563613,118.25855754809389,22.4,34.6,7.4,4.9,9.5,8.16,海草缺氧胁迫
SEA-CM-6846,CM,海草/海藻床,39.590645664908024,119.16838463571071,21.0,33.6,7.85,7.2,1.4,12.33,藻类过度生长
SEA-OS-6847,OS,开阔大洋,26.123383226557156,123.72384148689537,18.2,34.4,7.73,5.5,0.7,0.31,酸化风险
SEA-CB-6848,CB,珊瑚礁海域,16.28008969754144,116.18772156621696,34.2,29.4,7.9,4.8,2.5,0.19,珊瑚白化风险
SEA-CB-6849,CB,珊瑚礁海域,18.271836226842044,114.56464973652294,23.8,35.4,8.58,4.9,2.8,0.15,碱化趋势
SEA-CM-6850,CM,海草/海藻床,38.36143878821155,118.0869721816706,19.0,27.8,7.56,6.5,21.1,5.85,酸化趋势
SEA-OS-6851,OS,开阔大洋,29.905981332987512,124.43826406205503,23.3,35.7,8.51,4.4,1.7,0.43,异常升温
SEA-EM-6852,EM,河口混合区,31.295951795851057,121.73576592906272,19.9,11.3,7.99,4.8,37.3,11.72,藻类过度生长
SEA-AF-6853,AF,人工渔场/养殖区,22.77382031886463,113.42010231439201,29.4,28.1,8.34,3.6,20.6,1.71,鱼类缺氧危机
SEA-OS-6854,OS,开阔大洋,27.483777306271104,124.47750844918784,21.2,38.9,8.57,4.2,0.8,0.27,高盐度胁迫
SEA-OS-6855,OS,开阔大洋,27.295593499574245,123.6225491121055,29.5,38.5,8.61,5.1,0.4,0.12,初级生产力不足
SEA-EM-6856,EM,河口混合区,31.369237071959997,121.98436116333794,17.7,21.8,8.13,5.6,74.4,18.48,泥沙淤积严重
SEA-EM-6857,EM,河口混合区,31.086170982231852,121.03493547995629,10.2,16.5,8.39,4.4,52.0,9.74,温度过低警告
SEA-CM-6858,CM,海草/海藻床,39.40585247276231,117.54353696398574,25.8,26.5,7.85,8.8,13.9,5.64,热浪影响
SEA-CM-6859,CM,海草/海藻床,38.21528898589881,119.43716808436977,19.1,31.5,8.59,8.4,7.9,7.09,碱化趋势
SEA-OS-6860,OS,开阔大洋,28.711080560678422,122.09521583895929,12.2,37.1,8.0,5.7,0.8,0.19,初级生产力不足
SEA-CB-6861,CB,珊瑚礁海域,16.19026453917527,110.62989095520828,30.2,32.1,8.6,5.7,3.3,0.36,高温胁迫
SEA-CM-6862,CM,海草/海藻床,39.945304173893675,119.05258050968641,23.4,34.5,7.74,7.0,8.6,7.8,海草覆盖率下降
SEA-AF-6863,AF,人工渔场/养殖区,22.312822826718907,115.52829130655243,31.3,29.4,8.32,2.4,18.7,37.2,鱼类缺氧危机
SEA-OS-6864,OS,开阔大洋,26.63317052593188,124.32767146606732,18.8,37.7,7.95,5.8,1.6,0.25,酸化风险
SEA-AF-6865,AF,人工渔场/养殖区,22.42785453850452,113.63394599755568,25.2,33.7,7.88,4.1,0.0,3.23,鱼类缺氧危机
SEA-OS-6866,OS,开阔大洋,27.5203255784135,124.94924527956219,12.3,30.6,8.85,4.9,0.5,0.27,温度过低警告
SEA-CB-6867,CB,珊瑚礁海域,16.28826723858924,115.63727874147324,31.5,35.1,7.89,5.3,3.5,0.15,珊瑚白化风险
SEA-OS-6868,OS,开阔大洋,26.93654257169713,124.65869774171112,21.1,35.0,8.58,5.9,0.1,0.26,碱化趋势
SEA-CB-6869,CB,珊瑚礁海域,16.815720985768763,115.12436232591986,24.2,34.9,8.45,5.3,2.6,0.3,碱化趋势
SEA-CM-6870,CM,海草/海藻床,39.14812257987674,117.61429405868685,16.7,33.2,7.63,7.0,8.3,5.27,酸化趋势
SEA-CM-6871,CM,海草/海藻床,39.432627109304796,118.14112338081642,23.3,29.9,8.14,6.2,8.8,10.8,藻类过度生长
SEA-OS-6872,OS,开阔大洋,29.05224142635361,124.80255415808514,18.2,36.1,8.46,5.7,1.4,0.4,高盐度胁迫
SEA-EM-6873,EM,河口混合区,31.940912013277803,120.96264991159302,19.0,7.8,8.41,9.2,0.0,5.06,低盐胁迫
SEA-OS-6874,OS,开阔大洋,29.914419962378066,124.73264425948099,15.3,36.5,8.03,6.1,0.8,0.35,高盐度胁迫
SEA-CM-6875,CM,海草/海藻床,39.445300062741595,119.3482954340677,20.3,34.7,7.68,6.9,12.2,4.95,酸化趋势
SEA-CM-6876,CM,海草/海藻床,38.59356845343835,117.99651662164888,16.1,33.8,8.15,8.7,8.1,10.67,藻类过度生长
SEA-CM-6877,CM,海草/海藻床,38.83641539477141,119.30286289934075,21.7,30.6,8.85,7.3,5.6,6.69,碱化趋势
SEA-OS-6878,OS,开阔大洋,26.0355068807912,123.91241302208854,15.4,37.2,8.34,7.0,0.6,0.34,高盐度胁迫
SEA-AF-6879,AF,人工渔场/养殖区,22.15208193752013,114.0327375300637,20.4,29.8,7.52,5.2,20.8,25.94,酸化趋势
SEA-CM-6880,CM,海草/海藻床,38.79076903008796,119.07791693636855,23.6,35.5,8.24,7.2,0.0,7.36,海草覆盖率下降
SEA-CB-6881,CB,珊瑚礁海域,18.000990704875754,111.76613853142497,27.6,35.0,8.38,6.5,3.0,0.22,轻微珊瑚应激
SEA-CB-6882,CB,珊瑚礁海域,18.74895132434304,115.83149684729409,21.1,29.2,7.33,4.3,2.6,0.36,珊瑚白化风险
SEA-OS-6883,OS,开阔大洋,26.66301658488868,122.75171475393749,22.2,34.7,8.35,5.5,2.1,0.34,异常升温
SEA-EM-6884,EM,河口混合区,31.043092424368528,120.32125291613256,23.4,0.0,7.04,7.3,31.4,9.59,低盐胁迫
SEA-EM-6885,EM,河口混合区,31.599384660189255,120.23155096052055,16.9,16.9,7.68,4.4,50.5,0.82,酸化趋势
SEA-OS-6886,OS,开阔大洋,28.597591668910525,123.91574324032788,26.1,40.0,8.56,6.4,1.4,0.29,异常升温
SEA-AF-6887,AF,人工渔场/养殖区,22.272472066166664,113.38254613707048,27.3,24.2,7.97,4.9,6.0,27.15,鱼类缺氧危机
SEA-OS-6888,OS,开阔大洋,26.25207789433999,123.33237574488719,20.6,37.5,8.16,5.3,0.2,0.22,高盐度胁迫
SEA-AF-6889,AF,人工渔场/养殖区,23.871048388688166,114.39546336385865,28.1,23.7,8.22,6.2,21.4,21.52,盐度过低
SEA-CB-6890,CB,珊瑚礁海域,17.006432992953293,116.8510127451395,34.4,31.2,8.05,6.0,3.5,0.76,高温胁迫
SEA-AF-6891,AF,人工渔场/养殖区,23.111271135296736,114.17870765928079,22.9,21.2,7.85,3.1,29.1,14.26,鱼类缺氧危机
SEA-CM-6892,CM,海草/海藻床,38.82671322760273,117.89203511653596,22.1,32.0,7.53,5.8,6.8,6.4,海草缺氧胁迫
SEA-CB-6893,CB,珊瑚礁海域,18.690682722091772,113.14677876649327,29.5,39.0,8.25,6.1,2.3,0.33,高温胁迫
SEA-CM-6894,CM,海草/海藻床,39.28595973250961,118.45700431849937,21.2,27.1,7.98,7.0,5.2,7.18,底栖生物多样性降低
SEA-OS-6895,OS,开阔大洋,28.087159152520503,122.26624008651434,18.8,34.6,7.62,5.0,1.5,0.48,酸化风险
SEA-CM-6896,CM,海草/海藻床,38.49089619622639,118.47435825162187,21.3,33.6,8.29,6.6,9.7,6.77,海草覆盖率下降
SEA-AF-6897,AF,人工渔场/养殖区,23.364789584703065,114.4526870837832,28.6,30.1,7.85,2.2,36.3,13.67,鱼类缺氧危机
SEA-AF-6898,AF,人工渔场/养殖区,23.633198999982632,115.83377184509597,25.1,26.5,8.19,8.5,24.2,4.63,水质波动
SEA-OS-6899,OS,开阔大洋,29.31300322363997,122.895970871719,19.4,36.9,7.64,5.3,2.3,0.17,初级生产力不足
SEA-OS-6900,OS,开阔大洋,27.64249541363506,123.00419040265928,13.1,37.6,8.51,6.3,1.1,0.25,温度过低警告
SEA-OS-6901,OS,开阔大洋,27.748718753561768,123.47662669762782,16.3,32.9,8.49,7.1,0.5,0.45,碱化趋势
SEA-AF-6902,AF,人工渔场/养殖区,21.69870342400061,115.2452252794816,26.0,28.1,7.04,5.8,21.1,4.55,酸化趋势
SEA-AF-6903,AF,人工渔场/养殖区,21.42172645054533,113.2863469129097,24.4,31.4,8.36,4.9,25.4,16.7,鱼类缺氧危机
SEA-EM-6904,EM,河口混合区,30.784437995622167,120.28210253663964,22.9,21.2,7.32,7.8,43.1,2.44,酸化趋势
SEA-EM-6905,EM,河口混合区,30.03674379242934,120.29421729931488,23.9,25.3,7.66,5.8,54.0,12.7,酸化趋势
SEA-OS-6906,OS,开阔大洋,27.884094037335217,122.83459895801678,17.8,30.9,8.24,5.7,0.7,0.61,海水层化异常
SEA-AF-6907,AF,人工渔场/养殖区,23.330716653592226,115.73090685670113,19.7,28.7,7.0,4.1,8.1,0.16,鱼类缺氧危机
SEA-AF-6908,AF,人工渔场/养殖区,23.61344040012277,115.0653504247241,20.2,33.7,8.31,3.2,19.8,6.78,鱼类缺氧危机
SEA-CM-6909,CM,海草/海藻床,38.06601046896081,118.7056703337913,19.5,29.8,7.47,7.8,17.0,15.13,酸化趋势
SEA-OS-6910,OS,开阔大洋,26.009231836022412,124.21672989242255,15.0,25.2,7.98,5.3,2.0,0.23,酸化风险
SEA-CM-6911,CM,海草/海藻床,38.00559046459961,119.31808620788063,24.3,29.6,7.96,7.1,8.5,14.52,藻类过度生长
SEA-CM-6912,CM,海草/海藻床,39.41522451836235,119.27839735664104,21.9,28.5,7.48,7.4,1.3,5.36,酸化趋势
SEA-AF-6913,AF,人工渔场/养殖区,21.88890845733582,113.51895347675607,27.0,30.7,8.42,6.6,26.6,21.2,碱性过高
SEA-AF-6914,AF,人工渔场/养殖区,23.889157029464755,113.43957028458341,18.8,29.1,7.47,3.8,38.9,22.0,鱼类缺氧危机
SEA-EM-6915,EM,河口混合区,31.575917859336062,121.6572347554238,28.1,17.6,8.49,6.8,33.9,14.75,碱化趋势
SEA-AF-6916,AF,人工渔场/养殖区,21.912322395456965,113.81361918130033,24.8,28.9,7.83,1.4,39.6,5.76,鱼类缺氧危机
SEA-CM-6917,CM,海草/海藻床,39.69248419922998,117.81022573522465,23.7,29.5,7.92,7.2,12.8,10.73,藻类过度生长
SEA-EM-6918,EM,河口混合区,31.347610850262203,121.78998645447248,18.5,22.7,7.71,8.1,86.2,11.12,泥沙淤积严重
SEA-EM-6919,EM,河口混合区,31.902446281709896,120.64246768829153,25.1,7.1,8.39,5.2,12.9,0.0,低盐胁迫
SEA-EM-6920,EM,河口混合区,30.919355975538604,121.08138122645835,23.5,17.9,8.01,5.7,33.7,11.77,藻类过度生长
SEA-CM-6921,CM,海草/海藻床,39.126204072819235,118.76763444952729,21.8,34.8,7.31,7.4,10.3,9.57,酸化趋势
SEA-OS-6922,OS,开阔大洋,26.090972022180893,123.73579337983969,15.5,34.9,7.95,6.4,1.6,0.28,酸化风险
SEA-CM-6923,CM,海草/海藻床,39.56280113641115,118.25050841097791,24.0,34.4,7.57,6.2,8.3,5.73,酸化趋势
SEA-EM-6924,EM,河口混合区,31.975938960906895,121.26120184545549,22.3,13.8,8.77,8.4,56.7,13.19,碱化趋势
SEA-OS-6925,OS,开阔大洋,26.09883647855363,122.44868225510376,19.1,37.3,8.43,5.1,1.8,0.25,高盐度胁迫
SEA-EM-6926,EM,河口混合区,31.587109075076352,120.39996580270903,26.1,8.4,7.41,5.8,53.5,11.81,低盐胁迫
SEA-EM-6927,EM,河口混合区,30.552269377246482,120.82784731463143,23.5,24.9,7.66,6.9,75.2,7.52,泥沙淤积严重
SEA-OS-6928,OS,开阔大洋,27.17617548921149,122.85006453495858,20.0,31.6,8.06,6.4,0.5,0.16,初级生产力不足
SEA-AF-6929,AF,人工渔场/养殖区,21.91077454927481,115.42068332955824,22.0,30.4,7.49,6.6,20.8,28.14,酸化趋势
SEA-OS-6930,OS,开阔大洋,26.846488445520805,124.06546209594609,16.3,34.1,8.36,5.5,0.7,0.28,微量污染物检出
SEA-OS-6931,OS,开阔大洋,27.045336444737178,123.79861666205181,22.2,34.4,8.22,5.0,0.8,0.34,异常升温
SEA-EM-6932,EM,河口混合区,30.30769201198992,120.90264228805303,19.5,30.9,7.63,6.3,59.2,6.56,酸化趋势
SEA-AF-6933,AF,人工渔场/养殖区,21.48495930062015,114.33568834920582,24.4,32.5,8.25,2.6,13.9,0.73,鱼类缺氧危机
SEA-EM-6934,EM,河口混合区,30.71222852569692,120.96806687416459,20.5,5.4,7.81,8.4,53.2,21.86,富营养化
SEA-AF-6935,AF,人工渔场/养殖区,23.781973375248562,114.60188785861386,16.2,23.6,7.49,5.6,24.5,17.6,盐度过低
SEA-CM-6936,CM,海草/海藻床,39.44068440377712,117.99145661080355,23.7,31.9,7.38,10.4,10.9,12.3,酸化趋势
SEA-CM-6937,CM,海草/海藻床,38.116791515827906,118.25107992488338,19.7,26.0,8.61,6.4,20.8,4.27,碱化趋势
SEA-EM-6938,EM,河口混合区,31.892818532017166,121.69106638773297,15.3,15.4,7.81,8.8,14.7,7.22,悬浮物增加
SEA-EM-6939,EM,河口混合区,30.234817607020574,120.61793095711013,22.1,15.3,8.18,4.8,37.8,9.82,轻度富营养化
SEA-OS-6940,OS,开阔大洋,26.324419479012185,124.6815583406429,11.8,40.0,8.58,5.8,1.3,0.25,温度过低警告
SEA-CM-6941,CM,海草/海藻床,38.96918588596612,118.19478320657772,20.2,31.9,8.16,7.0,17.0,8.65,海草覆盖率下降
SEA-CM-6942,CM,海草/海藻床,39.752018399996366,117.98825812799298,25.0,30.9,7.46,7.7,11.6,4.02,酸化趋势
SEA-CB-6943,CB,珊瑚礁海域,17.633763599644098,114.99903916024911,33.1,31.4,7.96,6.5,3.7,0.26,高温胁迫
SEA-CM-6944,CM,海草/海藻床,39.31531752680177,118.34154610032141,27.1,36.7,7.43,5.3,6.1,5.91,海草缺氧胁迫
SEA-OS-6945,OS,开阔大洋,27.503768656333087,122.08919674379568,19.0,35.8,8.46,7.5,1.5,0.33,碱化趋势
SEA-OS-6946,OS,开阔大洋,26.437745737750387,122.26393568917644,17.0,38.4,8.52,6.4,1.5,0.38,高盐度胁迫
SEA-EM-6947,EM,河口混合区,30.503382452799435,120.74148806285164,20.6,25.4,7.91,5.3,45.5,9.59,生态系统轻微失衡
SEA-EM-6948,EM,河口混合区,31.691006742955565,120.15061864366182,19.3,20.5,7.25,7.7,43.1,10.83,酸化趋势
SEA-EM-6949,EM,河口混合区,30.15318121705332,121.76818269313095,26.6,9.6,8.14,7.7,36.6,7.47,低盐胁迫
SEA-AF-6950,AF,人工渔场/养殖区,22.080547929373164,115.0219312249292,25.3,29.9,8.5,4.6,32.4,13.36,鱼类缺氧危机
SEA-CB-6951,CB,珊瑚礁海域,19.822736405866976,113.65137778054576,24.6,31.2,7.88,5.3,2.4,0.54,珊瑚白化风险
SEA-CB-6952,CB,珊瑚礁海域,19.19443225008382,110.70608257243516,25.6,35.4,8.3,5.1,2.0,0.43,微量白化现象
SEA-AF-6953,AF,人工渔场/养殖区,23.61303225403968,113.57977242455915,22.3,37.0,8.35,3.8,41.1,4.62,鱼类缺氧危机
SEA-AF-6954,AF,人工渔场/养殖区,22.274855864174317,113.51986285746845,17.1,32.6,7.35,6.3,10.6,23.11,酸化趋势
SEA-AF-6955,AF,人工渔场/养殖区,23.671074560162634,113.91808798264226,30.3,28.3,7.0,5.3,19.4,15.03,温度过高警告
SEA-CM-6956,CM,海草/海藻床,38.11348874423777,117.98437820792762,22.0,31.2,8.15,8.3,4.6,8.22,底栖生物多样性降低
SEA-AF-6957,AF,人工渔场/养殖区,21.4295233108998,113.77329838426833,23.9,28.4,8.08,6.8,48.7,7.51,养殖生物生长缓慢
SEA-EM-6958,EM,河口混合区,30.478548846790645,120.31434244565433,21.2,4.8,7.61,7.6,66.4,3.09,泥沙淤积严重
SEA-OS-6959,OS,开阔大洋,28.637674276304022,123.18153657436427,18.4,40.0,8.6,6.2,1.3,0.35,高盐度胁迫
SEA-CB-6960,CB,珊瑚礁海域,16.272850948489893,112.47463759052002,31.9,35.5,8.0,6.8,0.7,0.28,高温胁迫
SEA-CB-6961,CB,珊瑚礁海域,16.867055537283747,115.73519331196712,27.7,28.2,8.15,5.6,3.4,0.53,轻微珊瑚应激
SEA-CB-6962,CB,珊瑚礁海域,16.20423149166871,112.5009117532978,27.2,35.6,8.57,5.9,2.4,0.51,碱化趋势
SEA-CB-6963,CB,珊瑚礁海域,16.987831541796464,115.93467657670007,30.7,30.1,8.28,5.5,0.7,0.23,高温胁迫
SEA-AF-6964,AF,人工渔场/养殖区,23.89348846244058,115.14914936615995,28.1,36.4,7.46,5.3,0.0,12.2,高盐度胁迫
SEA-AF-6965,AF,人工渔场/养殖区,22.40741360875347,113.92746303244705,21.2,28.1,7.0,3.0,4.0,13.57,鱼类缺氧危机
SEA-CB-6966,CB,珊瑚礁海域,16.901767159384104,112.71443831267956,23.2,28.7,7.45,5.9,2.4,0.0,珊瑚白化风险
SEA-OS-6967,OS,开阔大洋,27.542086095666523,124.71045289657928,14.5,39.4,8.78,6.0,1.3,0.23,温度过低警告
SEA-OS-6968,OS,开阔大洋,29.03126702550285,122.84123223417659,11.7,35.8,7.46,4.7,1.1,0.24,酸化风险
SEA-OS-6969,OS,开阔大洋,28.603527131001368,122.55607970970418,15.8,31.2,8.44,6.0,0.0,0.32,碱化趋势
SEA-CB-6970,CB,珊瑚礁海域,17.32096048032587,112.03276949782762,26.4,28.3,8.34,6.1,3.2,0.17,轻微珊瑚应激
SEA-CM-6971,CM,海草/海藻床,38.75918718530067,119.0739438957905,18.5,33.0,7.35,7.2,14.7,12.59,酸化趋势
SEA-AF-6972,AF,人工渔场/养殖区,23.594397102927168,114.17396563858597,19.4,33.7,8.12,5.4,44.8,23.27,藻类过度生长
SEA-AF-6973,AF,人工渔场/养殖区,22.796178332555836,115.5277667877689,18.6,29.4,7.74,4.7,38.2,10.96,鱼类缺氧危机
SEA-CB-6974,CB,珊瑚礁海域,17.397200412145473,113.9508128158677,25.5,38.4,7.72,4.3,2.2,0.1,珊瑚白化风险
SEA-OS-6975,OS,开阔大洋,29.154429337029033,124.77566309098238,23.7,35.5,8.01,6.4,0.8,0.44,异常升温
SEA-EM-6976,EM,河口混合区,30.429610452174106,121.98288222402655,20.7,31.2,8.49,9.1,36.6,3.18,碱化趋势
SEA-CM-6977,CM,海草/海藻床,38.02273030880118,118.71893033678423,21.1,30.8,7.94,7.6,14.2,13.37,藻类过度生长
SEA-CB-6978,CB,珊瑚礁海域,19.52055109611469,114.1320850673905,26.2,24.3,7.9,4.2,3.3,0.74,珊瑚白化风险
SEA-EM-6979,EM,河口混合区,31.72344916276361,121.77794141124154,21.4,24.0,7.27,6.4,49.5,10.05,酸化趋势
SEA-EM-6980,EM,河口混合区,30.122816286329467,121.53305592621939,16.4,12.9,7.39,5.7,51.4,9.51,酸化趋势
SEA-OS-6981,OS,开阔大洋,29.05414897692598,123.38990753951428,19.0,29.1,7.18,8.1,0.7,0.48,酸化风险
SEA-CB-6982,CB,珊瑚礁海域,19.622448267707586,110.33807024690881,27.7,36.3,8.06,5.2,0.5,0.38,高盐度胁迫
SEA-AF-6983,AF,人工渔场/养殖区,23.271687188554306,113.59771530101315,32.4,26.1,7.73,4.6,30.3,25.55,鱼类缺氧危机
SEA-EM-6984,EM,河口混合区,30.757937230060108,120.83401772575475,23.5,17.8,8.56,6.6,28.8,11.4,碱化趋势
SEA-OS-6985,OS,开阔大洋,29.378961962752165,124.77702561358433,16.7,32.8,8.06,6.1,1.0,0.15,初级生产力不足
SEA-CB-6986,CB,珊瑚礁海域,17.282184195204017,115.89169152179676,27.7,38.1,8.71,6.1,1.8,0.41,高盐度胁迫
SEA-AF-6987,AF,人工渔场/养殖区,22.10460103324875,115.0305041584359,29.3,34.1,7.68,4.0,19.2,20.34,鱼类缺氧危机
SEA-CB-6988,CB,珊瑚礁海域,17.61375760991664,114.2747795306093,29.2,39.6,8.47,5.9,2.5,0.08,高盐度胁迫
SEA-AF-6989,AF,人工渔场/养殖区,22.39762856612899,115.69085607105586,27.5,30.7,7.53,4.1,24.2,16.56,鱼类缺氧危机
SEA-AF-6990,AF,人工渔场/养殖区,22.05841946650216,113.19813821810254,21.6,25.8,8.05,7.2,15.5,0.0,水质波动
SEA-AF-6991,AF,人工渔场/养殖区,22.046092606437668,113.25683281848374,24.8,27.7,8.32,3.4,23.3,21.95,鱼类缺氧危机
SEA-AF-6992,AF,人工渔场/养殖区,22.48285165165631,114.8344371599159,26.1,30.2,7.89,5.2,25.5,15.05,藻类过度生长
SEA-AF-6993,AF,人工渔场/养殖区,22.100930372225026,115.6043794744655,20.9,34.4,7.0,3.9,48.8,6.64,鱼类缺氧危机
SEA-CM-6994,CM,海草/海藻床,38.24795828550981,119.12754090753145,25.4,37.6,8.13,5.5,10.9,8.5,海草缺氧胁迫
SEA-EM-6995,EM,河口混合区,30.86292417227226,120.04117679621244,21.0,16.5,7.74,6.4,41.0,14.91,藻类过度生长
SEA-OS-6996,OS,开阔大洋,29.813538129842456,122.20814765351287,18.6,33.4,7.85,6.0,0.3,0.29,酸化风险
SEA-CM-6997,CM,海草/海藻床,38.19331037490669,119.49809171872937,27.3,32.6,8.05,8.0,6.0,2.92,热浪影响
SEA-AF-6998,AF,人工渔场/养殖区,23.67862252192445,115.12682975604669,22.2,29.0,7.97,4.4,32.1,4.76,鱼类缺氧危机
SEA-AF-6999,AF,人工渔场/养殖区,22.02220883197977,113.67728464077288,24.2,25.2,8.3,6.6,26.5,0.0,养殖生物生长缓慢
SEA-OS-7000,OS,开阔大洋,28.512422045929043,124.86974370327637,16.8,33.9,8.14,8.9,1.2,0.36,微量污染物检出
SEA-EM-7001,EM,河口混合区,31.600094050129805,121.21188203179919,18.8,30.0,8.21,6.3,36.0,15.6,富营养化
SEA-CB-7002,CB,珊瑚礁海域,17.875627861273195,112.23104057856757,22.1,40.0,7.33,5.2,1.7,0.53,珊瑚白化风险
SEA-OS-7003,OS,开阔大洋,27.358032395589497,124.32109505564134,20.5,30.7,8.32,6.1,0.2,0.55,表层溶解氧波动
SEA-CB-7004,CB,珊瑚礁海域,18.33507259090815,115.99958314313274,31.6,32.8,7.79,5.4,1.8,0.19,珊瑚白化风险
SEA-CM-7005,CM,海草/海藻床,38.2985886902444,119.22988385866218,23.1,29.0,8.66,9.7,19.1,5.96,碱化趋势
SEA-CM-7006,CM,海草/海藻床,38.88800356205655,118.87612131402776,23.4,33.9,7.41,6.1,20.3,5.67,酸化趋势
SEA-AF-7007,AF,人工渔场/养殖区,23.997457304343595,115.32227981508333,18.9,33.5,9.0,3.8,45.2,7.64,鱼类缺氧危机
SEA-AF-7008,AF,人工渔场/养殖区,23.873577983277315,115.14640381135384,20.8,30.6,7.94,5.4,30.1,9.62,养殖生物生长缓慢
